2020-01-14 16:33:22 [main] INFO  LocalStreamEnvironment:108 - Running job on local embedded Flink mini cluster
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-2] INFO  TaskExecutor:836 - Receive slot request 288393385935e64a6b9a5a363e27628f for job ee0f65a0b3785129df278a76ee8fed95 from resource manager with leader id b90da8f5e75762bee012fcd1c38f4a03.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-5] INFO  StandaloneResourceManager:437 - Request slot with profile ResourceProfile{cpuCores=-1.0, heapMemoryInMB=-1, directMemoryInMB=-1, nativeMemoryInMB=-1, networkMemoryInMB=-1, managedMemoryInMB=-1} for job ee0f65a0b3785129df278a76ee8fed95 with allocation id 8ade2f8167490f0cb59a42fa96866964.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-2] INFO  TaskExecutor:848 - Allocated slot for 288393385935e64a6b9a5a363e27628f.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-2] INFO  TaskExecutor:1142 - Offer reserved slots to the leader of job ee0f65a0b3785129df278a76ee8fed95.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-2] INFO  TaskExecutor:836 - Receive slot request 25816154d7ee32d00e0c44555a8650de for job ee0f65a0b3785129df278a76ee8fed95 from resource manager with leader id b90da8f5e75762bee012fcd1c38f4a03.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-2] INFO  TaskExecutor:848 - Allocated slot for 25816154d7ee32d00e0c44555a8650de.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-2] INFO  TaskExecutor:1142 - Offer reserved slots to the leader of job ee0f65a0b3785129df278a76ee8fed95.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-2] INFO  TaskExecutor:836 - Receive slot request 8ade2f8167490f0cb59a42fa96866964 for job ee0f65a0b3785129df278a76ee8fed95 from resource manager with leader id b90da8f5e75762bee012fcd1c38f4a03.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-3] INFO  SlotPoolImpl:618 - Received repeated offer for slot [066d09e31336b0c5cad0ebb9ea8eb6fb]. Ignoring.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-2] INFO  TaskExecutor:848 - Allocated slot for 8ade2f8167490f0cb59a42fa96866964.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-3] INFO  SlotPoolImpl:618 - Received repeated offer for slot [066d09e31336b0c5cad0ebb9ea8eb6fb]. Ignoring.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-2] INFO  TaskExecutor:1142 - Offer reserved slots to the leader of job ee0f65a0b3785129df278a76ee8fed95.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-3] INFO  SlotPoolImpl:618 - Received repeated offer for slot [db54490dc1f90731a2e4261974cf8a22]. Ignoring.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-2] INFO  TaskSlotTable:237 - Activate slot 066d09e31336b0c5cad0ebb9ea8eb6fb.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-3] INFO  SlotPoolImpl:618 - Received repeated offer for slot [f448c34bb7632a589c968f8602711d39]. Ignoring.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-2] INFO  TaskSlotTable:237 - Activate slot 066d09e31336b0c5cad0ebb9ea8eb6fb.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-3] INFO  SlotPoolImpl:618 - Received repeated offer for slot [066d09e31336b0c5cad0ebb9ea8eb6fb]. Ignoring.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-2] INFO  TaskSlotTable:237 - Activate slot db54490dc1f90731a2e4261974cf8a22.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-3] INFO  SlotPoolImpl:618 - Received repeated offer for slot [db54490dc1f90731a2e4261974cf8a22]. Ignoring.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-3] INFO  SlotPoolImpl:618 - Received repeated offer for slot [f448c34bb7632a589c968f8602711d39]. Ignoring.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-2] INFO  TaskSlotTable:237 - Activate slot f448c34bb7632a589c968f8602711d39.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-3] INFO  SlotPoolImpl:618 - Received repeated offer for slot [288393385935e64a6b9a5a363e27628f]. Ignoring.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-2] INFO  TaskSlotTable:237 - Activate slot 066d09e31336b0c5cad0ebb9ea8eb6fb.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-3] INFO  SlotPoolImpl:618 - Received repeated offer for slot [066d09e31336b0c5cad0ebb9ea8eb6fb]. Ignoring.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-2] INFO  TaskSlotTable:237 - Activate slot db54490dc1f90731a2e4261974cf8a22.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-3] INFO  SlotPoolImpl:618 - Received repeated offer for slot [db54490dc1f90731a2e4261974cf8a22]. Ignoring.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-2] INFO  TaskSlotTable:237 - Activate slot f448c34bb7632a589c968f8602711d39.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-2] INFO  TaskSlotTable:237 - Activate slot 288393385935e64a6b9a5a363e27628f.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-3] INFO  SlotPoolImpl:618 - Received repeated offer for slot [f448c34bb7632a589c968f8602711d39]. Ignoring.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-2] INFO  TaskSlotTable:237 - Activate slot 066d09e31336b0c5cad0ebb9ea8eb6fb.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-3] INFO  SlotPoolImpl:618 - Received repeated offer for slot [288393385935e64a6b9a5a363e27628f]. Ignoring.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-2] INFO  TaskSlotTable:237 - Activate slot db54490dc1f90731a2e4261974cf8a22.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-2] INFO  TaskSlotTable:237 - Activate slot f448c34bb7632a589c968f8602711d39.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-3] INFO  ExecutionGraph:1491 - Source: Custom Source (1/1) (751d9c8df4da06a8fdf0caf34d2035f0) switched from SCHEDULED to DEPLOYING.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-2] INFO  TaskSlotTable:237 - Activate slot 288393385935e64a6b9a5a363e27628f.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-2] INFO  TaskSlotTable:237 - Activate slot 066d09e31336b0c5cad0ebb9ea8eb6fb.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-3] INFO  ExecutionGraph:712 - Deploying Source: Custom Source (1/1) (attempt #0) to 8a142df3-270a-4c9c-ade8-9f517774a860 @ localhost (dataPort=-1)
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-2] INFO  TaskSlotTable:237 - Activate slot db54490dc1f90731a2e4261974cf8a22.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-2] INFO  TaskSlotTable:237 - Activate slot 25816154d7ee32d00e0c44555a8650de.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-3] INFO  ExecutionGraph:1491 - Sink: Unnamed (1/6) (17b80958f3560afd4f4224ed8d86f403) switched from SCHEDULED to DEPLOYING.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-3] INFO  ExecutionGraph:712 - Deploying Sink: Unnamed (1/6) (attempt #0) to 8a142df3-270a-4c9c-ade8-9f517774a860 @ localhost (dataPort=-1)
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-3] INFO  ExecutionGraph:1491 - Sink: Unnamed (2/6) (772a34e41ec6a02ec9b56d9bf42a8e0a) switched from SCHEDULED to DEPLOYING.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-3] INFO  ExecutionGraph:712 - Deploying Sink: Unnamed (2/6) (attempt #0) to 8a142df3-270a-4c9c-ade8-9f517774a860 @ localhost (dataPort=-1)
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-3] INFO  ExecutionGraph:1491 - Sink: Unnamed (3/6) (283a42f08e718aac86d072b0f6ca7a05) switched from SCHEDULED to DEPLOYING.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-3] INFO  ExecutionGraph:712 - Deploying Sink: Unnamed (3/6) (attempt #0) to 8a142df3-270a-4c9c-ade8-9f517774a860 @ localhost (dataPort=-1)
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-3] INFO  ExecutionGraph:1491 - Sink: Unnamed (4/6) (0fda0b887fabbb09194891f2e0f09e83) switched from SCHEDULED to DEPLOYING.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-3] INFO  ExecutionGraph:712 - Deploying Sink: Unnamed (4/6) (attempt #0) to 8a142df3-270a-4c9c-ade8-9f517774a860 @ localhost (dataPort=-1)
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-3] INFO  ExecutionGraph:1491 - Sink: Unnamed (5/6) (9c1653e699cfc5de2ada9d539a376721) switched from SCHEDULED to DEPLOYING.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-3] INFO  ExecutionGraph:712 - Deploying Sink: Unnamed (5/6) (attempt #0) to 8a142df3-270a-4c9c-ade8-9f517774a860 @ localhost (dataPort=-1)
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-3] INFO  ExecutionGraph:1491 - Sink: Unnamed (6/6) (880c22b67f4975ee94b46c42b53e1d4f) switched from SCHEDULED to DEPLOYING.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-3] INFO  ExecutionGraph:712 - Deploying Sink: Unnamed (6/6) (attempt #0) to 8a142df3-270a-4c9c-ade8-9f517774a860 @ localhost (dataPort=-1)
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-3] INFO  SlotPoolImpl:618 - Received repeated offer for slot [066d09e31336b0c5cad0ebb9ea8eb6fb]. Ignoring.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-3] INFO  SlotPoolImpl:618 - Received repeated offer for slot [db54490dc1f90731a2e4261974cf8a22]. Ignoring.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-3] INFO  SlotPoolImpl:618 - Received repeated offer for slot [25816154d7ee32d00e0c44555a8650de]. Ignoring.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-2] INFO  TaskExecutor:606 - Received task Source: Custom Source (1/1).
2020-01-15 09:03:36 [Source: Custom Source (1/1)] INFO  Task:958 - Source: Custom Source (1/1) (751d9c8df4da06a8fdf0caf34d2035f0) switched from CREATED to DEPLOYING.
2020-01-15 09:03:36 [Source: Custom Source (1/1)] INFO  Task:586 - Creating FileSystem stream leak safety net for task Source: Custom Source (1/1) (751d9c8df4da06a8fdf0caf34d2035f0) [DEPLOYING]
2020-01-15 09:03:36 [Source: Custom Source (1/1)] INFO  Task:593 - Loading JAR files for task Source: Custom Source (1/1) (751d9c8df4da06a8fdf0caf34d2035f0) [DEPLOYING].
2020-01-15 09:03:36 [Source: Custom Source (1/1)] INFO  Task:619 - Registering task at network: Source: Custom Source (1/1) (751d9c8df4da06a8fdf0caf34d2035f0) [DEPLOYING].
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-2] INFO  TaskExecutor:606 - Received task Sink: Unnamed (1/6).
2020-01-15 09:03:36 [Sink: Unnamed (1/6)] INFO  Task:958 - Sink: Unnamed (1/6) (17b80958f3560afd4f4224ed8d86f403) switched from CREATED to DEPLOYING.
2020-01-15 09:03:36 [Sink: Unnamed (1/6)] INFO  Task:586 - Creating FileSystem stream leak safety net for task Sink: Unnamed (1/6) (17b80958f3560afd4f4224ed8d86f403) [DEPLOYING]
2020-01-15 09:03:36 [Sink: Unnamed (1/6)] INFO  Task:593 - Loading JAR files for task Sink: Unnamed (1/6) (17b80958f3560afd4f4224ed8d86f403) [DEPLOYING].
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-2] INFO  TaskExecutor:606 - Received task Sink: Unnamed (2/6).
2020-01-15 09:03:36 [Source: Custom Source (1/1)] INFO  Task:958 - Source: Custom Source (1/1) (751d9c8df4da06a8fdf0caf34d2035f0) switched from DEPLOYING to RUNNING.
2020-01-15 09:03:36 [Sink: Unnamed (1/6)] INFO  Task:619 - Registering task at network: Sink: Unnamed (1/6) (17b80958f3560afd4f4224ed8d86f403) [DEPLOYING].
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-5] INFO  ExecutionGraph:1491 - Source: Custom Source (1/1) (751d9c8df4da06a8fdf0caf34d2035f0) switched from DEPLOYING to RUNNING.
2020-01-15 09:03:36 [Sink: Unnamed (2/6)] INFO  Task:958 - Sink: Unnamed (2/6) (772a34e41ec6a02ec9b56d9bf42a8e0a) switched from CREATED to DEPLOYING.
2020-01-15 09:03:36 [Sink: Unnamed (2/6)] INFO  Task:586 - Creating FileSystem stream leak safety net for task Sink: Unnamed (2/6) (772a34e41ec6a02ec9b56d9bf42a8e0a) [DEPLOYING]
2020-01-15 09:03:36 [Sink: Unnamed (2/6)] INFO  Task:593 - Loading JAR files for task Sink: Unnamed (2/6) (772a34e41ec6a02ec9b56d9bf42a8e0a) [DEPLOYING].
2020-01-15 09:03:36 [Sink: Unnamed (2/6)] INFO  Task:619 - Registering task at network: Sink: Unnamed (2/6) (772a34e41ec6a02ec9b56d9bf42a8e0a) [DEPLOYING].
2020-01-15 09:03:36 [Source: Custom Source (1/1)] INFO  StreamTask:227 - No state backend has been configured, using default (Memory / JobManager) MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: TRUE, maxStateSize: 5242880)
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-2] INFO  TaskExecutor:606 - Received task Sink: Unnamed (3/6).
2020-01-15 09:03:36 [Sink: Unnamed (1/6)] INFO  Task:958 - Sink: Unnamed (1/6) (17b80958f3560afd4f4224ed8d86f403) switched from DEPLOYING to RUNNING.
2020-01-15 09:03:36 [Sink: Unnamed (2/6)] INFO  Task:958 - Sink: Unnamed (2/6) (772a34e41ec6a02ec9b56d9bf42a8e0a) switched from DEPLOYING to RUNNING.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-3] INFO  ExecutionGraph:1491 - Sink: Unnamed (2/6) (772a34e41ec6a02ec9b56d9bf42a8e0a) switched from DEPLOYING to RUNNING.
2020-01-15 09:03:36 [Sink: Unnamed (3/6)] INFO  Task:958 - Sink: Unnamed (3/6) (283a42f08e718aac86d072b0f6ca7a05) switched from CREATED to DEPLOYING.
2020-01-15 09:03:36 [Sink: Unnamed (3/6)] INFO  Task:586 - Creating FileSystem stream leak safety net for task Sink: Unnamed (3/6) (283a42f08e718aac86d072b0f6ca7a05) [DEPLOYING]
2020-01-15 09:03:36 [Sink: Unnamed (2/6)] INFO  StreamTask:227 - No state backend has been configured, using default (Memory / JobManager) MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: TRUE, maxStateSize: 5242880)
2020-01-15 09:03:36 [Sink: Unnamed (3/6)] INFO  Task:593 - Loading JAR files for task Sink: Unnamed (3/6) (283a42f08e718aac86d072b0f6ca7a05) [DEPLOYING].
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-5] INFO  ExecutionGraph:1491 - Sink: Unnamed (1/6) (17b80958f3560afd4f4224ed8d86f403) switched from DEPLOYING to RUNNING.
2020-01-15 09:03:36 [Sink: Unnamed (1/6)] INFO  StreamTask:227 - No state backend has been configured, using default (Memory / JobManager) MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: TRUE, maxStateSize: 5242880)
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-2] INFO  TaskExecutor:606 - Received task Sink: Unnamed (4/6).
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-2] INFO  TaskSlotTable:237 - Activate slot f448c34bb7632a589c968f8602711d39.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-2] INFO  TaskSlotTable:237 - Activate slot 288393385935e64a6b9a5a363e27628f.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-2] INFO  TaskSlotTable:237 - Activate slot 8ade2f8167490f0cb59a42fa96866964.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-2] INFO  TaskSlotTable:237 - Activate slot 066d09e31336b0c5cad0ebb9ea8eb6fb.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-2] INFO  TaskSlotTable:237 - Activate slot db54490dc1f90731a2e4261974cf8a22.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-2] INFO  TaskSlotTable:237 - Activate slot 25816154d7ee32d00e0c44555a8650de.
2020-01-15 09:03:36 [Sink: Unnamed (3/6)] INFO  Task:619 - Registering task at network: Sink: Unnamed (3/6) (283a42f08e718aac86d072b0f6ca7a05) [DEPLOYING].
2020-01-15 09:03:36 [Sink: Unnamed (3/6)] INFO  Task:958 - Sink: Unnamed (3/6) (283a42f08e718aac86d072b0f6ca7a05) switched from DEPLOYING to RUNNING.
2020-01-15 09:03:36 [Sink: Unnamed (3/6)] INFO  StreamTask:227 - No state backend has been configured, using default (Memory / JobManager) MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: TRUE, maxStateSize: 5242880)
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-3] INFO  ExecutionGraph:1491 - Sink: Unnamed (3/6) (283a42f08e718aac86d072b0f6ca7a05) switched from DEPLOYING to RUNNING.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-2] INFO  TaskExecutor:606 - Received task Sink: Unnamed (5/6).
2020-01-15 09:03:36 [Sink: Unnamed (4/6)] INFO  Task:958 - Sink: Unnamed (4/6) (0fda0b887fabbb09194891f2e0f09e83) switched from CREATED to DEPLOYING.
2020-01-15 09:03:36 [Sink: Unnamed (4/6)] INFO  Task:586 - Creating FileSystem stream leak safety net for task Sink: Unnamed (4/6) (0fda0b887fabbb09194891f2e0f09e83) [DEPLOYING]
2020-01-15 09:03:36 [Sink: Unnamed (4/6)] INFO  Task:593 - Loading JAR files for task Sink: Unnamed (4/6) (0fda0b887fabbb09194891f2e0f09e83) [DEPLOYING].
2020-01-15 09:03:36 [Sink: Unnamed (4/6)] INFO  Task:619 - Registering task at network: Sink: Unnamed (4/6) (0fda0b887fabbb09194891f2e0f09e83) [DEPLOYING].
2020-01-15 09:03:36 [Sink: Unnamed (4/6)] INFO  Task:958 - Sink: Unnamed (4/6) (0fda0b887fabbb09194891f2e0f09e83) switched from DEPLOYING to RUNNING.
2020-01-15 09:03:36 [Sink: Unnamed (4/6)] INFO  StreamTask:227 - No state backend has been configured, using default (Memory / JobManager) MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: TRUE, maxStateSize: 5242880)
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-5] INFO  ExecutionGraph:1491 - Sink: Unnamed (4/6) (0fda0b887fabbb09194891f2e0f09e83) switched from DEPLOYING to RUNNING.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-2] INFO  TaskExecutor:606 - Received task Sink: Unnamed (6/6).
2020-01-15 09:03:36 [Sink: Unnamed (5/6)] INFO  Task:958 - Sink: Unnamed (5/6) (9c1653e699cfc5de2ada9d539a376721) switched from CREATED to DEPLOYING.
2020-01-15 09:03:36 [Sink: Unnamed (5/6)] INFO  Task:586 - Creating FileSystem stream leak safety net for task Sink: Unnamed (5/6) (9c1653e699cfc5de2ada9d539a376721) [DEPLOYING]
2020-01-15 09:03:36 [Sink: Unnamed (5/6)] INFO  Task:593 - Loading JAR files for task Sink: Unnamed (5/6) (9c1653e699cfc5de2ada9d539a376721) [DEPLOYING].
2020-01-15 09:03:36 [Sink: Unnamed (2/6)] WARN  FlinkKafkaProducer:998 - Using AT_LEAST_ONCE semantic, but checkpointing is not enabled. Switching to NONE semantic.
2020-01-15 09:03:36 [Sink: Unnamed (6/6)] INFO  Task:958 - Sink: Unnamed (6/6) (880c22b67f4975ee94b46c42b53e1d4f) switched from CREATED to DEPLOYING.
2020-01-15 09:03:36 [Sink: Unnamed (6/6)] INFO  Task:586 - Creating FileSystem stream leak safety net for task Sink: Unnamed (6/6) (880c22b67f4975ee94b46c42b53e1d4f) [DEPLOYING]
2020-01-15 09:03:36 [Sink: Unnamed (6/6)] INFO  Task:593 - Loading JAR files for task Sink: Unnamed (6/6) (880c22b67f4975ee94b46c42b53e1d4f) [DEPLOYING].
2020-01-15 09:03:36 [Sink: Unnamed (6/6)] INFO  Task:619 - Registering task at network: Sink: Unnamed (6/6) (880c22b67f4975ee94b46c42b53e1d4f) [DEPLOYING].
2020-01-15 09:03:36 [Sink: Unnamed (6/6)] INFO  Task:958 - Sink: Unnamed (6/6) (880c22b67f4975ee94b46c42b53e1d4f) switched from DEPLOYING to RUNNING.
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-3] INFO  ExecutionGraph:1491 - Sink: Unnamed (6/6) (880c22b67f4975ee94b46c42b53e1d4f) switched from DEPLOYING to RUNNING.
2020-01-15 09:03:36 [Sink: Unnamed (6/6)] INFO  StreamTask:227 - No state backend has been configured, using default (Memory / JobManager) MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: TRUE, maxStateSize: 5242880)
2020-01-15 09:03:36 [Sink: Unnamed (2/6)] INFO  TwoPhaseCommitSinkFunction:367 - FlinkKafkaProducer 1/6 - no state to restore
2020-01-15 09:03:36 [Sink: Unnamed (1/6)] WARN  FlinkKafkaProducer:998 - Using AT_LEAST_ONCE semantic, but checkpointing is not enabled. Switching to NONE semantic.
2020-01-15 09:03:36 [Sink: Unnamed (3/6)] WARN  FlinkKafkaProducer:998 - Using AT_LEAST_ONCE semantic, but checkpointing is not enabled. Switching to NONE semantic.
2020-01-15 09:03:36 [Sink: Unnamed (4/6)] WARN  FlinkKafkaProducer:998 - Using AT_LEAST_ONCE semantic, but checkpointing is not enabled. Switching to NONE semantic.
2020-01-15 09:03:36 [Sink: Unnamed (4/6)] INFO  TwoPhaseCommitSinkFunction:367 - FlinkKafkaProducer 3/6 - no state to restore
2020-01-15 09:03:36 [Sink: Unnamed (3/6)] INFO  TwoPhaseCommitSinkFunction:367 - FlinkKafkaProducer 2/6 - no state to restore
2020-01-15 09:03:36 [Sink: Unnamed (1/6)] INFO  TwoPhaseCommitSinkFunction:367 - FlinkKafkaProducer 0/6 - no state to restore
2020-01-15 09:03:36 [Sink: Unnamed (5/6)] INFO  Task:619 - Registering task at network: Sink: Unnamed (5/6) (9c1653e699cfc5de2ada9d539a376721) [DEPLOYING].
2020-01-15 09:03:36 [Sink: Unnamed (6/6)] WARN  FlinkKafkaProducer:998 - Using AT_LEAST_ONCE semantic, but checkpointing is not enabled. Switching to NONE semantic.
2020-01-15 09:03:36 [Sink: Unnamed (6/6)] INFO  TwoPhaseCommitSinkFunction:367 - FlinkKafkaProducer 5/6 - no state to restore
2020-01-15 09:03:36 [Sink: Unnamed (5/6)] INFO  Task:958 - Sink: Unnamed (5/6) (9c1653e699cfc5de2ada9d539a376721) switched from DEPLOYING to RUNNING.
2020-01-15 09:03:36 [Sink: Unnamed (5/6)] INFO  StreamTask:227 - No state backend has been configured, using default (Memory / JobManager) MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: TRUE, maxStateSize: 5242880)
2020-01-15 09:03:36 [flink-akka.actor.default-dispatcher-3] INFO  ExecutionGraph:1491 - Sink: Unnamed (5/6) (9c1653e699cfc5de2ada9d539a376721) switched from DEPLOYING to RUNNING.
2020-01-15 09:03:36 [Sink: Unnamed (5/6)] WARN  FlinkKafkaProducer:998 - Using AT_LEAST_ONCE semantic, but checkpointing is not enabled. Switching to NONE semantic.
2020-01-15 09:03:36 [Sink: Unnamed (5/6)] INFO  TwoPhaseCommitSinkFunction:367 - FlinkKafkaProducer 4/6 - no state to restore
2020-01-15 09:03:36 [Sink: Unnamed (4/6)] INFO  ProducerConfig:279 - ProducerConfig values: 
	acks = 1
	batch.size = 16384
	bootstrap.servers = [localhost:9092]
	buffer.memory = 33554432
	client.dns.lookup = default
	client.id = 
	compression.type = none
	connections.max.idle.ms = 540000
	delivery.timeout.ms = 120000
	enable.idempotence = false
	interceptor.classes = []
	key.serializer = class org.apache.kafka.common.serialization.ByteArraySerializer
	linger.ms = 0
	max.block.ms = 60000
	max.in.flight.requests.per.connection = 5
	max.request.size = 1048576
	metadata.max.age.ms = 300000
	metric.reporters = []
	metrics.num.samples = 2
	metrics.recording.level = INFO
	metrics.sample.window.ms = 30000
	partitioner.class = class org.apache.kafka.clients.producer.internals.DefaultPartitioner
	receive.buffer.bytes = 32768
	reconnect.backoff.max.ms = 1000
	reconnect.backoff.ms = 50
	request.timeout.ms = 30000
	retries = 2147483647
	retry.backoff.ms = 100
	sasl.client.callback.handler.class = null
	sasl.jaas.config = null
	sasl.kerberos.kinit.cmd = /usr/bin/kinit
	sasl.kerberos.min.time.before.relogin = 60000
	sasl.kerberos.service.name = null
	sasl.kerberos.ticket.renew.jitter = 0.05
	sasl.kerberos.ticket.renew.window.factor = 0.8
	sasl.login.callback.handler.class = null
	sasl.login.class = null
	sasl.login.refresh.buffer.seconds = 300
	sasl.login.refresh.min.period.seconds = 60
	sasl.login.refresh.window.factor = 0.8
	sasl.login.refresh.window.jitter = 0.05
	sasl.mechanism = GSSAPI
	security.protocol = PLAINTEXT
	send.buffer.bytes = 131072
	ssl.cipher.suites = null
	ssl.enabled.protocols = [TLSv1.2, TLSv1.1, TLSv1]
	ssl.endpoint.identification.algorithm = https
	ssl.key.password = null
	ssl.keymanager.algorithm = SunX509
	ssl.keystore.location = null
	ssl.keystore.password = null
	ssl.keystore.type = JKS
	ssl.protocol = TLS
	ssl.provider = null
	ssl.secure.random.implementation = null
	ssl.trustmanager.algorithm = PKIX
	ssl.truststore.location = null
	ssl.truststore.password = null
	ssl.truststore.type = JKS
	transaction.timeout.ms = 3600000
	transactional.id = null
	value.serializer = class org.apache.kafka.common.serialization.ByteArraySerializer

2020-01-15 09:03:36 [Sink: Unnamed (3/6)] INFO  ProducerConfig:279 - ProducerConfig values: 
	acks = 1
	batch.size = 16384
	bootstrap.servers = [localhost:9092]
	buffer.memory = 33554432
	client.dns.lookup = default
	client.id = 
	compression.type = none
	connections.max.idle.ms = 540000
	delivery.timeout.ms = 120000
	enable.idempotence = false
	interceptor.classes = []
	key.serializer = class org.apache.kafka.common.serialization.ByteArraySerializer
	linger.ms = 0
	max.block.ms = 60000
	max.in.flight.requests.per.connection = 5
	max.request.size = 1048576
	metadata.max.age.ms = 300000
	metric.reporters = []
	metrics.num.samples = 2
	metrics.recording.level = INFO
	metrics.sample.window.ms = 30000
	partitioner.class = class org.apache.kafka.clients.producer.internals.DefaultPartitioner
	receive.buffer.bytes = 32768
	reconnect.backoff.max.ms = 1000
	reconnect.backoff.ms = 50
	request.timeout.ms = 30000
	retries = 2147483647
	retry.backoff.ms = 100
	sasl.client.callback.handler.class = null
	sasl.jaas.config = null
	sasl.kerberos.kinit.cmd = /usr/bin/kinit
	sasl.kerberos.min.time.before.relogin = 60000
	sasl.kerberos.service.name = null
	sasl.kerberos.ticket.renew.jitter = 0.05
	sasl.kerberos.ticket.renew.window.factor = 0.8
	sasl.login.callback.handler.class = null
	sasl.login.class = null
	sasl.login.refresh.buffer.seconds = 300
	sasl.login.refresh.min.period.seconds = 60
	sasl.login.refresh.window.factor = 0.8
	sasl.login.refresh.window.jitter = 0.05
